n1,n2,n3,n4,n5,n6,v,pattr,alpha,nt,mu,ns,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,pls1,pls2,pls3,pls4,pls5,pls6,weighting,Score
6.132759161,7.033076429,6.293002506,6.60532499,6.977347436,7.916603146,-2.813768278,0.256655447,0.321339107,1.271772789,-3.589076308,5.822162138,0.110164821,-1.02781142,0.094119198,0.047293876,-0.103535375,0.162215787,0.082949549,0.105391576,-0.1023602,-0.020523191,0.518987697,0.322789082,0.109759256,-0.027105691,0.124992271,0.073231646,0.12058256,-0.012878234,-0.057514893,-0.054531994,0.527347574,-0.972775009,0.484257302,0.189332435,0.480094133,-0.28147203,0.278522298,-0.452749967,0.120485635,-0.031741988,-0.550836054,0.013755636,-0.120803656,0.049544165,-0.008777931,0.232679349,-0.016764099,-0.069204154,-0.151435784,-0.033350126,-0.885163072,0.590141496,0.063489335,0.087652207,0.338072778,-0.028462009,0.085669309,-0.354387855,-0.022280058,-0.050853242,0.701891863,0.945157433,0.15929731,-0.097535969,0.461195819,0.039463616,0.288062248,-0.329268554,-0.031594709,-0.051415122,0.422392829,-0.128742781,0.790118744,0.249181023,1.292041695,0.197656359,0.001059396,1.60928835
6.762117398,7.185654957,7.295088221,7.251969065,6.367367008,6.661961064,1.545532793,0.425051353,0.162956533,2.339494418,-3.117035431,5.341444263,-0.406107951,0.138022767,0.006217335,0.020372753,-0.020537105,0.124394894,0.078019128,0.091404796,-0.079037165,0.02576911,0.748385406,0.338633072,-0.200414728,-0.102054131,-0.113543739,0.014379265,0.063869686,0.434568697,-0.091840045,0.087782684,1.241468269,-0.600244284,0.359195051,0.018090284,-0.076394479,0.300588602,0.011404547,-0.12380001,0.077876115,-0.072863376,-2.173897441,0.374038634,-0.148138821,-0.070725377,-0.038178018,0.212889165,0.349283853,-0.134547554,-0.271571033,0.047301691,-1.795817052,-0.119717766,0.307553162,0.15514658,0.77836287,-0.876987939,0.629346951,-0.375900913,-0.024803982,0.038605261,1.319554656,-0.21376136,0.232669366,0.154258225,0.455656595,0.123125975,0.02770707,-0.413551793,-0.006011862,-0.14211815,-1.066414112,-0.083028936,0.557081366,0.175088333,0.985366124,-0.101610037,4.58E-04,1.570477454
7.267960888,6.239112639,6.25624193,7.643359323,6.031370829,7.693765448,0.348110009,0.617245775,0.474900465,1.117887337,-4.094375076,5.216371278,-0.412133872,0.395283091,-0.145537468,-0.135228599,-0.175195954,0.262985484,0.162769092,0.158245535,-0.10838703,0.105690566,1.208813695,0.199542125,0.162189117,-0.053543476,0.11223532,-0.08491935,0.183645228,0.250000023,0.012529178,0.02958293,1.096736813,-1.034825431,0.174259986,0.088529816,-0.063099669,0.096152167,-0.053798077,-0.039209442,0.116565671,0.028290286,-1.766012828,1.770805928,-0.039455629,-0.316433535,0.071979982,0.181955604,0.285937457,-0.061738854,-0.162404243,0.037417332,-1.157283991,-0.874710756,0.010494463,0.241451381,0.397706665,-0.398598593,0.199521795,-0.05017637,-0.043236853,0.089145057,1.083085152,0.944923483,0.422362339,-0.195972712,0.206102169,0.138323974,0.158313859,-0.18814627,0.10464583,-0.100051534,0.053204969,1.40101844,0.584312807,-0.371197126,0.549728512,0.195899286,0.002149545,1.668972789
7.659184435,6.491238777,7.345078665,7.18681321,7.619246017,7.10152518,-0.319740389,0.380113603,0.469121513,0.974780992,-4.30151029,5.616177742,0.547003724,0.139244756,0.173541803,-0.076227174,-0.086772856,0.280762343,0.060534304,-0.022974067,-0.027912947,-0.052267184,0.829759461,-0.927230306,0.10897686,0.105213635,0.187517869,-0.134174577,-0.009886177,0.063918628,0.00138513,-0.020726732,1.841195021,-0.893941838,0.239616894,0.03802218,-0.039535447,0.185312536,-0.107759593,-0.19684798,0.12836256,-0.059701353,-1.449496489,-0.012423957,-0.276251368,0.015283259,-0.274297932,0.326637612,0.12254785,0.396663137,-0.238747124,0.132879387,-1.932464922,1.121443667,0.034898284,0.00206395,0.491170039,-0.288301072,0.326004359,-0.394270882,-0.083196889,-0.010803313,1.228840435,-0.616870583,0.313132635,0.157124624,0.410411604,0.120694877,-0.007568273,-0.490055614,0.030462165,-0.151826527,1.064837229,-1.189778261,0.593915108,0.241480473,0.688493278,0.490931719,6.70E-04,1.91716863
7.301999366,6.956586522,6.887822439,6.604768061,7.057206522,6.15452359,1.592345367,0.928732912,0.258797655,1.569976091,-4.390174545,5.951719245,0.047598643,0.370191863,-0.222752935,-0.161470956,-0.192067253,0.231462262,0.176223509,0.289637108,-0.110122911,0.138735335,-0.284914329,0.67210061,-0.050447927,0.013245788,0.41009451,-0.336712793,0.215749007,-0.102992449,-0.032901584,0.026819462,1.068279231,-0.933021529,0.212682719,0.18113515,0.055184998,0.17027756,-0.087840953,-0.072677777,0.061576174,-0.03496676,-0.727344869,0.44134508,0.073710493,-0.027667218,0.169013269,0.161024763,0.201540187,-0.298903678,-0.087160784,-0.025720108,-0.898023779,0.698544208,-0.096517647,0.131337016,0.329666306,-0.108736585,0.09547409,0.018182397,-0.07897143,0.035634623,2.068309552,-1.394189622,0.50230986,0.173980686,0.227560912,0.220877992,-0.263025673,-0.166784106,0.049609915,-0.218885154,1.27390445,-0.14502939,0.418984564,0.310560465,0.999452742,0.3381932,6.21E-04,1.740443151
6.475292289,7.813824376,6.124042861,7.561865903,6.77787511,7.156392874,-0.581381271,0.71401827,0.46200308,1.218010438,-4.515997631,5.790022889,1.124204133,-0.680495521,0.187497372,-0.067630751,-0.206578314,0.318686724,0.003893063,0.006846765,-0.091589332,-0.132377533,-1.433444301,2.044868588,-0.159006405,-0.365064748,0.373156827,-0.136268225,0.631244698,0.03312627,-0.339114262,0.039484475,0.71565486,-2.444234687,0.332416297,0.322194322,0.032033971,0.024738037,-0.184883255,0.276081278,0.042057186,0.018054657,-1.994635874,1.542287334,-0.17787902,-0.302424147,0.02210835,0.162419566,0.269142457,-0.123296074,-0.178760262,0.069112367,-0.087244183,-0.395092142,0.210686148,0.183285831,0.227365884,0.042562227,-0.113143111,-0.235447879,0.042850025,-0.08064174,0.938234766,0.348940835,0.235777596,-0.060681043,0.120287748,0.226894662,0.162843319,-0.010725867,0.020880487,-0.019779766,-0.737230599,0.416274407,0.629491989,-0.290320537,0.568374467,0.639032991,9.31E-04,1.388795238
6.00755056,7.145672665,7.716767254,6.686723885,7.567425642,7.379178619,-2.487912573,0.328334222,0.312075414,1.486637311,-3.882324783,5.633687216,-0.413178141,-0.573672992,0.185864942,0.083125102,0.327457224,-0.148875525,0.337998381,-0.278281318,-0.107207752,-0.034686545,-0.108459251,-0.145891853,0.189081241,-0.024751291,-0.106222461,0.106515417,0.037641036,0.09258944,-0.020128247,-0.054585295,1.242596244,0.344924322,0.361865037,-0.210493882,-0.164817889,0.2240659,0.069443133,0.123903595,0.088667005,-0.043574603,-0.699112849,-0.979242052,0.01462112,0.102960977,-0.200802552,0.259283227,0.124571009,0.442645298,-0.181644933,0.075443437,-0.650391832,1.212262363,0.147841628,-3.70E-04,0.42453776,-0.049139295,0.133776828,-0.358568134,0.002046108,-0.064595696,1.319772314,0.998388502,0.197150766,0.022358927,0.63946039,-0.064373816,0.016085003,-0.494261859,0.073112777,-0.148084188,0.691226485,0.85676829,1.096424735,-0.027169756,0.919612472,0.327475909,7.07E-04,1.83511823
7.664066996,6.372803444,6.950797092,7.308617295,6.699233304,6.609027961,-0.670377131,0.886559278,0.309285886,1.350767993,-4.818437359,5.887000039,0.175839049,1.142449459,0.133110162,-0.466172094,-0.275510141,0.328680166,0.349534229,0.235657718,0.038104104,0.180789457,-0.040084655,-0.477891269,-0.021002627,0.111534191,0.266718839,-0.268239431,0.197594415,0.068977247,-0.052989186,0.057601094,1.106570617,-0.522881254,0.413719708,0.092122071,0.162123112,0.1840566,-0.052274699,-0.478717536,0.14125627,-0.1345346,-1.724868964,0.284838498,-0.204830147,0.014516891,-0.107363045,0.278398071,0.115604388,0.053416294,-0.231244938,0.043516359,-1.217628779,0.800304772,0.071695253,0.129116011,0.498393858,-0.067378123,0.113265007,-0.523062128,-0.0624516,-0.097524496,2.798478145,-0.370276995,0.492385884,-0.123874744,-0.160281867,0.291397469,0.043923333,0.207577358,0.06840318,-0.067049505,1.098305413,0.856543212,0.885078232,-0.242757673,0.384080757,0.746914752,5.14E-04,1.867521216
7.741595983,7.122358428,7.288259406,7.316781442,6.837594098,7.996296055,-3.309852063,0.593070195,0.298409933,1.500863295,-5.009727459,6.111163219,0.070170849,0.365175983,0.191031739,-0.129501298,-0.162567415,0.234873251,0.032821767,0.013265851,0.011342215,-0.029538934,0.452526658,-0.105048328,0.021585099,0.118487927,0.121520527,0.003744525,-0.052984664,0.165428334,-0.06507973,-0.045576303,1.42323813,-0.670197811,0.363261602,0.069219571,0.082626529,0.171465996,-0.015569637,-0.278854757,0.144971865,-0.063011324,-1.67847062,-0.132506141,0.037715425,0.138412951,0.208929676,0.060387467,0.164881237,-0.302758868,-0.167782275,-0.040181219,0.432181347,-0.552353047,0.051839513,-0.055767496,-0.098775962,-0.108155197,0.225461534,0.335474027,0.056851213,0.159681858,0.24645984,0.796366768,0.25488048,-0.051255949,0.415443522,0.05896768,0.169060616,-0.497777667,-0.013519243,-0.143873605,0.946106204,-0.298562575,0.920313859,0.089595706,0.567176877,0.421283722,0.001031816,1.529192968
6.83297339,6.982846582,7.393880451,7.503874104,6.476726129,7.166954649,1.649074551,0.562888264,0.024581701,3.040742393,-3.498105486,6.039627679,0.567220987,-0.585671963,-0.015950983,0.006583223,-0.027242928,0.069375757,0.086972202,0.071600657,-0.059956383,-0.005936925,0.063992794,-0.287662901,-0.031964679,0.104170402,0.206960783,-0.082913184,0.058220846,-0.075658306,-0.048330929,-0.001248297,0.814444176,0.113122274,0.099497696,0.010699953,0.234270826,0.11916563,0.084668375,-0.355210345,0.01598048,-0.035012905,-1.061335345,1.052561226,-0.237713862,-0.191311924,0.035801588,0.207812252,0.269449344,-0.051725358,-0.202049354,0.074382484,-0.831939865,-0.541962786,-0.028202761,0.210496117,0.484294682,-0.31623038,0.286780445,-0.188628572,-0.054376294,0.103330097,0.776932265,0.160142698,0.370113226,0.104539019,0.690460869,-0.128283658,0.201999075,-0.772262604,0.068330186,-0.151240329,0.329315012,-0.089471452,0.155778637,0.24517679,1.62454582,-0.131073583,6.88E-04,1.690314043
7.325198053,6.40529283,7.869425166,6.976522692,7.007179454,6.105611,0.308348975,0.439537552,0.470606151,1.175873741,-4.115465627,5.704902538,-0.066919167,0.379599203,0.123425878,-0.090162902,-0.267841306,0.293426753,0.011393693,0.342805718,0.003414126,0.066568069,0.28799538,-0.611891716,-0.036994231,0.1798951,0.064467513,-0.113193213,-0.076954683,0.422449515,-0.052654848,0.037071187,0.232865248,1.093976663,0.119402928,-0.143477474,0.437118554,0.064247762,0.289358825,-0.404272324,-0.107361384,-0.081233282,-1.406914456,-0.567546824,-0.161969925,0.110214861,0.02060068,0.086008281,0.182266308,0.021097532,-0.207053762,0.074607092,-0.51482949,0.055147972,-0.076685567,0.098392622,0.241990043,-0.002395825,0.110737622,-0.218684221,-0.057245116,0.02095016,1.447395937,-1.512721756,0.514166433,0.194964784,0.398965045,0.095094205,-0.138470238,-0.379763268,0.050019591,-0.208724663,-0.020406547,-1.163436458,0.481345516,0.349826989,0.895300528,0.423187962,9.19E-04,1.639733007
6.423462029,6.019790683,7.290711844,6.583575208,6.386821353,6.462115818,-0.57925576,0.959981568,0.12410171,2.584231661,-4.473358964,5.993058613,-0.102273527,0.279479327,0.073528576,-0.034025015,-0.129676973,0.23951843,0.039684562,0.20309793,-0.069725126,0.008668381,-0.137441613,0.13725195,-0.08438678,0.054754476,0.241954314,-0.146388315,0.152421868,-0.031913031,-0.067738512,0.033830132,-0.353456291,-0.266839492,0.603673164,-0.022978143,0.038135823,0.049191098,0.232763662,-0.241401047,0.029964065,-0.182665771,-1.369885493,-0.248188387,0.158632116,0.071448206,0.07053831,0.258671901,0.156518742,-0.316599136,-0.147465516,-0.078161888,0.659910915,-0.354944195,0.093911652,0.134892776,0.012917691,-0.01889651,-0.179762149,0.247307724,0.004494482,-0.016041311,0.981966061,-0.453448048,0.523749235,0.101826804,0.495644807,0.012612688,0.123978064,-0.666885037,0.076127364,-0.208337355,-0.321179949,-0.906688846,1.369107963,0.305919103,0.729513971,0.394709292,8.55E-04,1.892424475
6.977692491,7.880798898,7.325350805,6.741742493,7.672853289,6.757263794,1.600736763,0.510515832,0.531610342,1.076550491,-4.214906046,6.078441269,-0.289410498,-0.26361738,0.101504455,-0.047540759,-0.177522818,0.055359004,0.141552403,0.192297422,-0.003923404,0.066450727,-1.060898058,1.451863717,-0.207405636,-0.148918961,0.282900435,-0.082022455,0.287794836,5.74E-04,-0.228120197,0.007511357,0.919472166,-0.940667233,0.374739022,0.002090976,-0.399837746,0.431129805,0.012396575,0.300930488,0.073869591,0.017286607,-0.285547478,-0.188178607,0.12866562,-0.105881103,-0.440608976,0.415162961,0.037110749,0.319671857,-0.116042182,0.001160847,-1.164794787,0.786181175,-0.154423096,-0.089259176,-0.093902376,0.049449355,0.169292163,0.387033067,-0.108908414,0.113206259,2.245275302,-0.288183889,0.310193452,-0.048507272,0.284928318,0.144095181,0.212889558,-0.278798628,0.042546291,-0.08895351,0.364096647,0.557397783,0.553273816,-0.438016294,-0.544043163,1.013173851,0.001538614,1.504570723
6.447755502,6.097595404,7.301968933,6.607583,6.589592843,6.225717926,0.350546175,0.777347784,0.335815381,1.374830862,-4.115679822,5.843052023,0.03443674,-0.318176476,0.012187161,-0.029158209,-0.092121622,0.040864043,0.122117893,0.114285554,-0.020131334,0.04904917,0.02012997,-0.234094177,0.028834288,0.12108719,-0.001425031,0.04205834,-0.055541349,0.277225955,-0.064786186,-0.013650406,0.541421839,0.174551351,0.375884367,-0.174144535,-0.189784056,0.310728085,0.15095808,0.048067348,0.053157008,-0.027844788,-1.880798043,0.538170534,-0.01417643,-0.116407595,-0.136032555,0.225261346,0.166363188,-0.109545786,-0.122098023,0.028274886,0.427136943,-0.379253225,-0.067763028,0.055173412,-0.134848664,0.143167772,0.022901039,0.415903133,-0.104192405,0.072765246,1.989628613,-0.467035247,0.401564074,0.081161844,0.093150203,0.240989924,-0.064946809,0.068150459,0.069603894,-0.102358729,1.131956062,-0.68583724,0.736530433,-0.062287892,-0.461061725,1.003069511,5.55E-04,1.875308099
7.318185655,7.939390875,7.203875595,6.050971782,6.862942856,6.677555987,-0.156762063,0.838336425,0.250249653,1.693731154,-4.560445533,5.663990269,0.380838622,0.4147958,-2.25E-04,-0.120621283,-0.203832598,0.266345645,0.02740975,0.280438368,-0.037454293,0.051116897,-1.015227336,0.346111135,-0.194147218,0.076392769,0.13785424,-0.097091257,0.151693817,0.180013361,-0.18827494,0.036055638,0.048264211,-0.349569526,0.30806858,0.095070556,0.268375619,-0.061458367,0.223511979,-0.33077184,0.039689629,-0.023044938,0.003300602,-0.147348396,-0.053856474,-0.031963843,-0.042515513,0.257331455,0.045647607,-0.164328853,-0.132899742,-0.053368505,-1.096290348,0.87197551,0.013688054,0.098361412,0.634531015,-0.330836026,0.227251936,-0.524120914,-0.020495465,-0.030596932,1.887912735,0.012265299,0.363063464,0.038683004,0.442795542,0.005376473,0.090898298,-0.371805029,0.110786628,-0.124063415,0.208798487,1.148229822,0.436591878,0.155922615,1.237208305,0.039667923,8.02E-04,1.763295436
7.13204332,6.721899192,6.525809738,7.309967239,7.740436133,6.18612741,-1.90278162,0.372506576,0.104556578,2.680443491,-3.666317774,5.988445962,-0.285390936,0.071144997,0.170313689,-0.039096286,-0.122252248,0.316231834,0.052039939,-0.095251784,-0.077292109,-0.072008834,0.784743037,-0.523243667,0.104888493,0.122647063,0.074272025,-0.079581594,-0.006916027,0.399401724,-0.037922402,3.27E-04,1.15442555,-1.002728738,0.330741164,0.114359893,0.002336643,0.175174815,-0.164579589,-0.300917156,0.138208231,-0.107144555,-2.231771634,0.644208242,-0.063214326,-0.042303223,0.089181374,0.110229231,0.261726965,-0.248796483,-0.203782367,7.31E-04,-2.116565706,1.27364098,0.049645297,-0.020088433,0.580279557,-0.367596315,0.389706918,-0.487409205,-0.134983786,-0.072741899,2.384938123,-0.061833629,0.43402838,0.017374877,0.240225023,0.20453313,0.030533561,-0.109546053,0.041305227,-0.163859213,-0.309621567,0.401188186,1.026402698,0.152893892,0.864042375,0.358991101,7.19E-04,1.486317715
6.033679253,6.606488214,7.460881858,6.674471596,6.520675029,7.821823835,1.471490316,0.341541944,0.164152811,1.996173038,-3.471959249,5.880660748,-0.673329892,-1.131177286,0.338006858,0.134541373,0.259855506,-0.105644878,0.214060248,-0.325739834,-0.098364346,-0.095125204,0.674490917,-0.609970407,-0.021106166,0.052760321,0.021358878,0.023260011,0.037595493,0.18082544,-0.059519224,0.024960881,0.838432568,0.120535532,0.127228094,-0.049888788,0.099617556,0.138264619,0.05000208,-0.251970681,0.048202625,-0.027317626,-1.089175057,-0.010229024,0.010238494,0.02601114,-0.212559742,0.328196348,-0.003834905,0.143811423,-0.142637506,-0.010447261,-0.562934254,-0.792132658,0.060239344,0.157122654,0.481187542,-0.414787659,0.203117108,-0.359182927,0.051010775,0.061874266,1.178559637,1.503560618,0.250667821,-0.19264422,0.722103237,-0.095055163,0.30151014,-0.684022936,0.059730605,-0.118607372,0.366043918,-0.919413225,0.765274445,0.12790248,1.371562978,-0.125766722,0.001169239,1.86502416
7.352366226,7.166319203,6.283318059,7.052927578,6.638308755,6.838181956,-0.784774488,0.714079201,0.128201794,2.337057828,-4.594951759,5.808159562,-0.505452133,0.154236213,0.212668107,0.014037199,-0.077530033,0.244689057,-0.014951145,-0.071746915,-0.059153721,-0.095387685,0.129324144,0.150043319,-0.082773707,-0.040282531,-0.048683796,-0.042148005,0.007117947,0.189266155,-0.047548142,0.004749562,0.899399792,-1.194608924,0.324190185,0.161668515,0.124625653,0.129205229,-0.073045094,-0.399695072,0.095767779,-0.100168049,-1.544145732,0.454500031,0.094974823,-0.005267736,-0.02452287,0.308107673,0.109832392,-0.162531186,-0.158877951,-0.071945105,0.025264348,0.470772536,-0.015216288,0.153448399,0.503863324,-0.066803086,0.06758662,-0.363478487,-0.043179949,-0.051093748,1.52549311,-0.401395302,0.349484808,0.143306092,0.602284972,-0.133015096,0.062048631,-0.581437524,0.113993049,-0.145787463,0.529883529,-0.366452127,0.883327929,0.426909938,1.08003725,0.440035772,5.20E-04,1.654598436
7.930567272,7.817136172,6.320341661,6.14919598,7.499442359,6.366957325,1.157446899,0.428452513,0.379852912,1.397565234,-3.641782166,5.541742129,0.012917937,1.022498419,-0.098637725,-0.173104894,0.024258547,0.227635938,0.149522435,0.106216221,-0.056215975,0.097471852,-1.239172064,0.626985174,-0.106557562,-0.094689293,-0.134115783,-0.071877829,0.099909195,0.379166966,-0.138972588,0.010886624,1.191038562,-1.648111398,0.293646155,0.23192786,-0.026283068,0.019072838,-0.153250999,0.210302286,0.105434908,-0.014455902,-0.738489538,-0.202313407,0.044540899,0.037217296,0.088550542,-0.040277871,0.185142767,-0.006701644,-0.047022486,0.048091316,-2.040690138,0.565813335,-0.147582214,0.098466842,0.159742868,-0.198321307,0.062596201,0.02402429,-0.106531674,0.021258746,1.504209034,-1.325055288,0.304579448,0.164674448,0.112548146,0.261258332,-0.158636365,-0.056015725,2.90E-04,-0.124266808,-1.310186207,-0.960183166,0.289989,0.26449226,0.224701252,0.1974901,0.001768311,1.69766969
7.607404681,6.180254271,6.96765822,7.582229263,6.781361052,6.591339666,-0.778648882,0.331980867,0.257897774,1.586936158,-3.643139731,5.473453697,-0.4006813,0.503003157,0.120468169,-0.065758914,0.061695917,0.179019362,0.119767364,-0.207883031,-0.039884268,-0.038341891,0.821059301,-0.606364565,0.129839281,0.118903417,0.021820202,0.026917098,-0.141810436,0.237166747,-0.039325171,-0.079764848,0.921696522,-1.694977326,0.403967559,0.224934121,0.071761675,0.198600545,-0.196917881,-0.321618185,0.107148675,-0.115745521,-1.393075533,0.840278903,0.023959417,-0.140623175,-0.046758285,0.326820878,0.207730577,-0.149663079,-0.163272733,-0.020014918,-1.733686144,-0.165277244,0.027399361,0.241243964,0.477533895,-0.430535517,0.173885314,-0.265403833,-0.065362842,-0.004038887,1.752832899,-0.326585357,0.113340466,0.036987283,0.228008971,0.19429936,0.051735058,-0.199657202,-0.021233222,-0.083783823,-0.031854255,-1.449922433,0.818974253,0.415686696,0.814062375,0.495121726,6.14E-04,1.963325517
